<METADATA>
  <displayed_items>392</displayed_items>
  <count>1489</count>
  <is_truncated>true</is_truncated>
  <truncation_message>Response truncated due to token limit. Call again with start_at=392 to get the next batch, and/or increase max_tokens.</truncation_message>
  <logs_explorer_url>https://app.datadoghq.com/logs?from_ts=1785248025881&live=false&query=Xid+service%3Akernel+source%3Akernel&stream_sort=asc&to_ts=1787840025881</logs_explorer_url>
</METADATA>
<TSV_DATA>
timestamp	message	service	env	version	status	host
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x527f30=0xc00000e 0x527f34=0x24 0x527f28=0xc81eb60 0x527f2c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 4, TPC 7, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 4, TPC 7, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x527fb0=0xc06000e 0x527fb4=0x24 0x527fa8=0xc81eb60 0x527fac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 5, TPC 0, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 5, TPC 0, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x52c730=0xc06000e 0x52c734=0x24 0x52c728=0xc81eb60 0x52c72c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 5, TPC 0, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 5, TPC 0, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x52c7b0=0xc07000e 0x52c7b4=0x24 0x52c7a8=0xc81eb60 0x52c7ac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 5, TPC 1, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 5, TPC 1, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x52cf30=0xc07000e 0x52cf34=0x24 0x52cf28=0xc81eb60 0x52cf2c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 5, TPC 1, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 5, TPC 1, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x52cfb0=0xc06000e 0x52cfb4=0x24 0x52cfa8=0xc81eb60 0x52cfac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 5, TPC 2, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 5, TPC 2, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x52d730=0xc0c000e 0x52d734=0x24 0x52d728=0xc81eb60 0x52d72c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 5, TPC 2, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 5, TPC 2, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x52d7b0=0xc05000e 0x52d7b4=0x24 0x52d7a8=0xc81eb60 0x52d7ac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 5, TPC 3, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 5, TPC 3, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x52df30=0xc06000e 0x52df34=0x24 0x52df28=0xc81eb60 0x52df2c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 5, TPC 3, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 5, TPC 3, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x52dfb0=0xc06000e 0x52dfb4=0x24 0x52dfa8=0xc81eb60 0x52dfac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 5, TPC 4, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 5, TPC 4, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x52e730=0xc05000e 0x52e734=0x24 0x52e728=0xc81eb60 0x52e72c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 5, TPC 4, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 5, TPC 4, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
</TSV_DATA>
