pipeline_id,job_id,job_name,stage,status,duration,queued_duration,started_at,finished_at,created_at,coverage,runner_id,web_url
90342189,1345263458,installer_suse_rpm-arm64,packaging,success,71.048023,0.459337,2026-01-13T04:25:55.303Z,2026-01-13T04:27:06.351Z,2026-01-13T04:14:58.304Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263458
90342189,1345263457,installer_suse_rpm-amd64,packaging,success,70.478369,0.280381,2026-01-13T04:25:59.170Z,2026-01-13T04:27:09.648Z,2026-01-13T04:14:58.293Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263457
90342189,1345263456,installer_rpm-arm64,packaging,success,73.162802,0.580692,2026-01-13T04:25:55.295Z,2026-01-13T04:27:08.458Z,2026-01-13T04:14:58.280Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263456
90342189,1345263455,ddot_suse_rpm-arm64,packaging,success,106.576228,0.869373,2026-01-13T04:27:15.329Z,2026-01-13T04:29:01.905Z,2026-01-13T04:14:58.269Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263455
90342189,1345263454,ddot_suse_rpm-x64,packaging,success,100.584511,0.295148,2026-01-13T04:26:38.851Z,2026-01-13T04:28:19.436Z,2026-01-13T04:14:58.257Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263454
90342189,1345263453,ddot_rpm-arm64-fips,packaging,success,99.736809,0.254046,2026-01-13T04:26:35.744Z,2026-01-13T04:28:15.481Z,2026-01-13T04:14:58.247Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263453
90342189,1345263452,ddot_rpm-x64-fips,packaging,success,97.652426,0.112421,2026-01-13T04:26:28.846Z,2026-01-13T04:28:06.498Z,2026-01-13T04:14:58.236Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263452
90342189,1345263451,ddot_rpm-arm64,packaging,success,106.658539,0.851955,2026-01-13T04:27:15.232Z,2026-01-13T04:29:01.890Z,2026-01-13T04:14:58.225Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263451
90342189,1345263450,ddot_rpm-x64,packaging,success,92.045047,0.408382,2026-01-13T04:26:38.831Z,2026-01-13T04:28:10.876Z,2026-01-13T04:14:58.214Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263450
90342189,1345263449,agent_suse-arm64-a7-fips,packaging,success,143.161166,0.374176,2026-01-13T04:38:42.316Z,2026-01-13T04:41:05.477Z,2026-01-13T04:14:58.204Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263449
90342189,1345263448,agent_suse-x64-a7-fips,packaging,success,182.167692,0.255709,2026-01-13T04:38:24.252Z,2026-01-13T04:41:26.420Z,2026-01-13T04:14:58.193Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263448
90342189,1345263447,agent_rpm-arm64-a7-fips,packaging,success,236.788084,0.386301,2026-01-13T04:38:42.238Z,2026-01-13T04:42:39.026Z,2026-01-13T04:14:58.182Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263447
90342189,1345263446,agent_rpm-x64-a7-fips,packaging,success,184.119318,0.076261,2026-01-13T04:38:23.989Z,2026-01-13T04:41:28.108Z,2026-01-13T04:14:58.171Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263446
90342189,1345263445,installer_rpm-amd64,packaging,success,66.979502,0.13846,2026-01-13T04:25:58.901Z,2026-01-13T04:27:05.881Z,2026-01-13T04:14:58.161Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263445
90342189,1345263444,agent_suse-arm64-a7,packaging,success,236.810337,0.182105,2026-01-13T04:43:13.178Z,2026-01-13T04:47:09.988Z,2026-01-13T04:14:58.150Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263444
90342189,1345263443,agent_suse-x64-a7,packaging,success,193.671404,0.566816,2026-01-13T04:35:38.642Z,2026-01-13T04:38:52.313Z,2026-01-13T04:14:58.139Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263443
90342189,1345263442,agent_rpm-arm64-a7,packaging,success,197.208988,0.349242,2026-01-13T04:43:13.088Z,2026-01-13T04:46:30.297Z,2026-01-13T04:14:58.129Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263442
90342189,1345263441,agent_rpm-x64-a7,packaging,success,229.22726,0.328688,2026-01-13T04:35:38.176Z,2026-01-13T04:39:27.404Z,2026-01-13T04:14:58.118Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263441
90342189,1345263440,dogstatsd_deb-arm64,packaging,success,89.162918,0.467242,2026-01-13T04:26:04.963Z,2026-01-13T04:27:34.126Z,2026-01-13T04:14:58.107Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263440
90342189,1345263439,dogstatsd_deb-x64,packaging,success,78.533098,0.103394,2026-01-13T04:25:48.101Z,2026-01-13T04:27:06.634Z,2026-01-13T04:14:58.096Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263439
90342189,1345263438,iot_agent_deb-armhf,packaging,success,231.864446,0.196517,2026-01-13T04:27:15.976Z,2026-01-13T04:31:07.840Z,2026-01-13T04:14:58.085Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263438
90342189,1345263437,iot_agent_deb-arm64,packaging,success,202.453245,0.238912,2026-01-13T04:26:45.951Z,2026-01-13T04:30:08.404Z,2026-01-13T04:14:58.074Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263437
90342189,1345263436,iot_agent_deb-x64,packaging,success,77.715934,0.710211,2026-01-13T04:25:57.659Z,2026-01-13T04:27:15.375Z,2026-01-13T04:14:58.062Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263436
90342189,1345263435,installer_deb-arm64,packaging,success,73.074293,0.481094,2026-01-13T04:25:54.965Z,2026-01-13T04:27:08.039Z,2026-01-13T04:14:58.052Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263435
90342189,1345263434,installer_deb-amd64,packaging,success,69.006571,0.298771,2026-01-13T04:25:58.826Z,2026-01-13T04:27:07.833Z,2026-01-13T04:14:58.041Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263434
90342189,1345263433,ddot_deb-arm64-fips,packaging,success,103.241211,0.431569,2026-01-13T04:26:35.686Z,2026-01-13T04:28:18.927Z,2026-01-13T04:14:58.030Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263433
90342189,1345263432,ddot_deb-x64-fips,packaging,success,99.490441,0.428947,2026-01-13T04:26:28.838Z,2026-01-13T04:28:08.328Z,2026-01-13T04:14:58.019Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263432
90342189,1345263431,ddot_deb-arm64,packaging,success,108.581105,0.838153,2026-01-13T04:27:14.982Z,2026-01-13T04:29:03.563Z,2026-01-13T04:14:58.009Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263431
90342189,1345263430,ddot_deb-x64,packaging,success,118.10237,0.412056,2026-01-13T04:26:38.590Z,2026-01-13T04:28:36.692Z,2026-01-13T04:14:57.996Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263430
90342189,1345263429,agent_deb-arm64-a7-fips,packaging,success,145.006674,0.273872,2026-01-13T04:38:41.895Z,2026-01-13T04:41:06.901Z,2026-01-13T04:14:57.983Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263429
90342189,1345263428,agent_deb-x64-a7-fips,packaging,success,154.33528,0.256849,2026-01-13T04:38:23.891Z,2026-01-13T04:40:58.227Z,2026-01-13T04:14:57.971Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263428
90342189,1345263427,agent_deb-arm64-a7,packaging,success,146.766991,0.068918,2026-01-13T04:43:13.146Z,2026-01-13T04:45:39.913Z,2026-01-13T04:14:57.959Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263427
90342189,1345263426,agent_deb-x64-a7,packaging,success,163.764193,0.395484,2026-01-13T04:35:38.578Z,2026-01-13T04:38:22.342Z,2026-01-13T04:14:57.946Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263426
90342189,1345263425,ddot_oci,packaging,success,64.56697,0.085241,2026-01-13T04:33:30.876Z,2026-01-13T04:34:35.443Z,2026-01-13T04:14:57.933Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263425
90342189,1345263424,ddot_win_oci,packaging,success,40.634571,0.156791,2026-01-13T04:32:50.092Z,2026-01-13T04:33:30.726Z,2026-01-13T04:14:57.921Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263424
90342189,1345263423,installer_oci,packaging,success,36.711649,0.218133,2026-01-13T04:26:19.495Z,2026-01-13T04:26:56.207Z,2026-01-13T04:14:57.908Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263423
90342189,1345263422,agent_oci,packaging,success,188.766777,0.231227,2026-01-13T05:07:16.181Z,2026-01-13T05:10:24.948Z,2026-01-13T04:14:57.896Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263422
90342189,1345263421,agent_win_oci,packaging,success,55.842878,0.327235,2026-01-13T05:06:19.992Z,2026-01-13T05:07:15.834Z,2026-01-13T04:14:57.884Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263421
90342189,1345263420,datadog-otel-agent-arm64-fips,package_build,success,175.593682,0.312378,2026-01-13T04:23:39.391Z,2026-01-13T04:26:34.985Z,2026-01-13T04:14:57.854Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263420
90342189,1345263419,datadog-otel-agent-x64-fips,package_build,success,169.192917,0.085989,2026-01-13T04:23:39.068Z,2026-01-13T04:26:28.261Z,2026-01-13T04:14:57.841Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263419
90342189,1345263418,datadog-otel-agent-arm64,package_build,success,214.755516,0.380755,2026-01-13T04:23:39.267Z,2026-01-13T04:27:14.022Z,2026-01-13T04:14:57.829Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263418
90342189,1345263417,datadog-otel-agent-x64,package_build,success,179.155234,0.117924,2026-01-13T04:23:38.899Z,2026-01-13T04:26:38.055Z,2026-01-13T04:14:57.816Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263417
90342189,1345263416,dogstatsd-arm64,package_build,success,145.207622,0.475642,2026-01-13T04:23:39.155Z,2026-01-13T04:26:04.363Z,2026-01-13T04:14:57.806Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263416
90342189,1345263415,dogstatsd-x64,package_build,success,129.044893,0.220879,2026-01-13T04:23:38.802Z,2026-01-13T04:25:47.847Z,2026-01-13T04:14:57.793Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263415
90342189,1345263414,iot-agent-armhf,package_build,success,216.750326,0.469459,2026-01-13T04:23:38.949Z,2026-01-13T04:27:15.700Z,2026-01-13T04:14:57.782Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263414
90342189,1345263413,iot-agent-arm64,package_build,success,186.721707,0.494121,2026-01-13T04:23:38.871Z,2026-01-13T04:26:45.593Z,2026-01-13T04:14:57.771Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263413
90342189,1345263412,iot-agent-x64,package_build,success,138.246406,0.303183,2026-01-13T04:23:38.555Z,2026-01-13T04:25:56.801Z,2026-01-13T04:14:57.759Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263412
90342189,1345263411,datadog-agent-7-arm64-fips,package_build,success,1086.280374,0.782659,2026-01-13T04:20:35.229Z,2026-01-13T04:38:41.510Z,2026-01-13T04:14:57.747Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263411
90342189,1345263410,datadog-agent-7-x64-fips,package_build,success,1077.375486,0.250646,2026-01-13T04:20:25.834Z,2026-01-13T04:38:23.210Z,2026-01-13T04:14:57.734Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263410
90342189,1345263409,datadog-agent-7-arm64,package_build,success,1357.718106,0.739782,2026-01-13T04:20:34.926Z,2026-01-13T04:43:12.644Z,2026-01-13T04:14:57.720Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263409
90342189,1345263408,datadog-agent-7-x64,package_build,success,912.143189,0.243223,2026-01-13T04:20:25.596Z,2026-01-13T04:35:37.740Z,2026-01-13T04:14:57.707Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263408
90342189,1345263407,windows_zip_ddot_x64,package_build,success,551.798501,0.289308,2026-01-13T04:23:38.025Z,2026-01-13T04:32:49.824Z,2026-01-13T04:14:57.692Z,,19215430.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263407
90342189,1345263406,windows_zip_agent_binaries_x64-a7,package_build,success,471.162017,0.178638,2026-01-13T04:23:37.808Z,2026-01-13T04:31:28.970Z,2026-01-13T04:14:57.679Z,,19215430.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263406
90342189,1345263405,windows_msi_and_bosh_zip_x64-a7-fips,package_build,success,2960.023608,5.904067,2026-01-13T04:18:10.473Z,2026-01-13T05:07:30.497Z,2026-01-13T04:14:57.666Z,,19215430.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263405
90342189,1345263404,windows_msi_and_bosh_zip_x64-a7,package_build,success,2894.379878,0.716083,2026-01-13T04:18:05.161Z,2026-01-13T05:06:19.541Z,2026-01-13T04:14:57.655Z,,19215430.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263404
90342189,1345263403,installer-arm64-oci,package_build,success,139.045625,0.406807,2026-01-13T04:23:37.748Z,2026-01-13T04:25:56.793Z,2026-01-13T04:14:57.641Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263403
90342189,1345263402,installer-amd64-oci,package_build,success,161.224808,0.461695,2026-01-13T04:23:37.702Z,2026-01-13T04:26:18.927Z,2026-01-13T04:14:57.629Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263402
90342189,1345263401,installer-arm64,package_build,success,136.691525,0.107634,2026-01-13T04:23:37.642Z,2026-01-13T04:25:54.334Z,2026-01-13T04:14:57.616Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263401
90342189,1345263400,installer-amd64,package_build,success,140.699817,0.067853,2026-01-13T04:23:37.504Z,2026-01-13T04:25:58.204Z,2026-01-13T04:14:57.603Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263400
90342189,1345263399,powershell_script_signing,package_build,success,107.449704,3.455471,2026-01-13T04:15:57.356Z,2026-01-13T04:17:44.806Z,2026-01-13T04:14:57.593Z,,19215430.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263399
90342189,1345263398,installer-install-scripts,package_build,success,55.282431,0.414228,2026-01-13T04:26:19.449Z,2026-01-13T04:27:14.731Z,2026-01-13T04:14:57.581Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263398
90342189,1345263397,datadog-agent-oci-arm64-a7,package_build,success,1096.479959,0.180463,2026-01-13T04:23:37.277Z,2026-01-13T04:41:53.757Z,2026-01-13T04:14:57.564Z,,19815643.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263397
90342189,1345263396,datadog-agent-oci-x64-a7,package_build,success,898.054637,0.322614,2026-01-13T04:23:38.478Z,2026-01-13T04:38:36.533Z,2026-01-13T04:14:57.523Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263396
90342189,1345263395,agent_dmg-arm64-a7,package_build,success,1560.293846,0.1749,2026-01-13T04:23:38.235Z,2026-01-13T04:49:38.529Z,2026-01-13T04:14:57.510Z,,20862607.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263395
90342189,1345263394,agent_dmg-x64-a7,package_build,success,1622.781304,0.172177,2026-01-13T04:23:38.137Z,2026-01-13T04:50:40.918Z,2026-01-13T04:14:57.498Z,,20862611.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263394
90342189,1345263393,agent_heroku_deb-x64-a7,package_build,success,607.704377,0.217811,2026-01-13T04:23:38.078Z,2026-01-13T04:33:45.782Z,2026-01-13T04:14:57.487Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263393
90342189,1345263392,trace-agent-v05-2cpus-stress_load-fixed_sps,benchmarks,manual,,,,,2026-01-13T04:14:57.459Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263392
90342189,1345263391,trace-agent-v05-2cpus-normal_load-fixed_sps,benchmarks,manual,,,,,2026-01-13T04:14:57.447Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263391
90342189,1345263390,trace-agent-v04-2cpus-stress_load-fixed_sps,benchmarks,manual,,,,,2026-01-13T04:14:57.437Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263390
90342189,1345263389,trace-agent-v04-2cpus-normal_load-fixed_sps,benchmarks,manual,,,,,2026-01-13T04:14:57.425Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263389
90342189,1345263388,benchmark,benchmarks,manual,,,,,2026-01-13T04:14:57.413Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263388
90342189,1345263387,trace_agent_integration_tests,integration_test,success,360.891567,0.287744,2026-01-13T04:18:04.625Z,2026-01-13T04:24:05.517Z,2026-01-13T04:14:57.398Z,,17941197.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263387
90342189,1345263386,docker_integration_tests,integration_test,success,127.108251,0.145885,2026-01-13T04:18:04.397Z,2026-01-13T04:20:11.505Z,2026-01-13T04:14:57.386Z,,17941197.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263386
90342189,1345263385,integration_tests_windows-x64,integration_test,success,482.158356,0.80566,2026-01-13T04:18:04.971Z,2026-01-13T04:26:07.130Z,2026-01-13T04:14:57.372Z,,19215430.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263385
90342189,1345263384,ddot_byoc_binary_build_test_ubuntu2004,integration_test,success,361.995025,1.233699,2026-01-13T04:21:02.190Z,2026-01-13T04:27:04.185Z,2026-01-13T04:14:57.361Z,,17941197.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263384
90342189,1345263383,ddot_byoc_package_build_test_deb,integration_test,success,357.422872,0.920356,2026-01-13T04:21:01.786Z,2026-01-13T04:26:59.209Z,2026-01-13T04:14:57.349Z,,17941197.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263383
90342189,1345263382,ddot_byoc_package_build_test_rpm,integration_test,success,354.895278,0.585139,2026-01-13T04:21:01.358Z,2026-01-13T04:26:56.253Z,2026-01-13T04:14:57.338Z,,17941197.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263382
90342189,1345263381,docker_image_build_otel,integration_test,success,343.419463,0.383341,2026-01-13T04:21:00.916Z,2026-01-13T04:26:44.335Z,2026-01-13T04:14:57.326Z,,17941197.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263381
90342189,1345263380,integration_tests_otel,integration_test,success,176.267631,0.112452,2026-01-13T04:18:04.142Z,2026-01-13T04:21:00.409Z,2026-01-13T04:14:57.311Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263380
90342189,1345263379,dogstatsd_x64_size_test,integration_test,success,22.540671,0.21637,2026-01-13T04:19:18.052Z,2026-01-13T04:19:40.593Z,2026-01-13T04:14:57.296Z,,19811695.0,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263379
90342189,1345263378,kmt_secagent_cleanup_x64_manual,kernel_matrix_testing_cleanup,manual,,,,,2026-01-13T04:14:57.282Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263378
90342189,1345263377,kmt_secagent_cleanup_arm64_manual,kernel_matrix_testing_cleanup,manual,,,,,2026-01-13T04:14:57.274Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263377
90342189,1345263376,kmt_secagent_cleanup_x64,kernel_matrix_testing_cleanup,skipped,,,,,2026-01-13T04:14:57.261Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263376
90342189,1345263375,kmt_secagent_tests_join2_x64,kernel_matrix_testing_cleanup,skipped,,,,,2026-01-13T04:14:57.245Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263375
90342189,1345263374,kmt_secagent_tests_join1_x64,kernel_matrix_testing_cleanup,skipped,,,,,2026-01-13T04:14:57.225Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263374
90342189,1345263373,kmt_secagent_cleanup_arm64,kernel_matrix_testing_cleanup,skipped,,,,,2026-01-13T04:14:57.210Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263373
90342189,1345263372,kmt_secagent_tests_join_arm64,kernel_matrix_testing_cleanup,skipped,,,,,2026-01-13T04:14:57.192Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263372
90342189,1345263371,kmt_sysprobe_cleanup_x64_manual,kernel_matrix_testing_cleanup,manual,,,,,2026-01-13T04:14:57.181Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263371
90342189,1345263370,kmt_sysprobe_cleanup_arm64_manual,kernel_matrix_testing_cleanup,manual,,,,,2026-01-13T04:14:57.172Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263370
90342189,1345263369,kmt_sysprobe_cleanup_x64,kernel_matrix_testing_cleanup,skipped,,,,,2026-01-13T04:14:57.154Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263369
90342189,1345263368,kmt_sysprobe_cleanup_arm64,kernel_matrix_testing_cleanup,skipped,,,,,2026-01-13T04:14:57.136Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263368
90342189,1345263367,"kmt_run_secagent_tests_arm64_docker: [rocky_9.4, cws_docker]",kernel_matrix_testing_security_agent,skipped,,,,,2026-01-13T04:14:57.107Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263367
90342189,1345263366,"kmt_run_secagent_tests_arm64_docker: [rocky_9.3, cws_docker]",kernel_matrix_testing_security_agent,skipped,,,,,2026-01-13T04:14:57.091Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263366
90342189,1345263365,"kmt_run_secagent_tests_arm64_docker: [rocky_8.5, cws_docker]",kernel_matrix_testing_security_agent,skipped,,,,,2026-01-13T04:14:57.076Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263365
90342189,1345263364,"kmt_run_secagent_tests_arm64_docker: [oracle_9.3, cws_docker]",kernel_matrix_testing_security_agent,skipped,,,,,2026-01-13T04:14:57.060Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263364
90342189,1345263363,"kmt_run_secagent_tests_arm64_docker: [oracle_8.9, cws_docker]",kernel_matrix_testing_security_agent,skipped,,,,,2026-01-13T04:14:57.047Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263363
90342189,1345263362,"kmt_run_secagent_tests_arm64_docker: [debian_12, cws_docker]",kernel_matrix_testing_security_agent,skipped,,,,,2026-01-13T04:14:57.033Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263362
90342189,1345263361,"kmt_run_secagent_tests_arm64_docker: [debian_11, cws_docker]",kernel_matrix_testing_security_agent,skipped,,,,,2026-01-13T04:14:57.016Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263361
90342189,1345263360,"kmt_run_secagent_tests_arm64_docker: [fedora_38, cws_docker]",kernel_matrix_testing_security_agent,skipped,,,,,2026-01-13T04:14:57.001Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263360
90342189,1345263359,"kmt_run_secagent_tests_arm64_docker: [fedora_37, cws_docker]",kernel_matrix_testing_security_agent,skipped,,,,,2026-01-13T04:14:56.985Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263359
90342189,1345263358,"kmt_run_secagent_tests_arm64_docker: [amazon_2023, cws_docker]",kernel_matrix_testing_security_agent,skipped,,,,,2026-01-13T04:14:56.970Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263358
90342189,1345263357,"kmt_run_secagent_tests_arm64_docker: [amazon_5.10, cws_docker]",kernel_matrix_testing_security_agent,skipped,,,,,2026-01-13T04:14:56.955Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263357
90342189,1345263356,"kmt_run_secagent_tests_arm64_docker: [amazon_5.4, cws_docker]",kernel_matrix_testing_security_agent,skipped,,,,,2026-01-13T04:14:56.941Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263356
90342189,1345263355,"kmt_run_secagent_tests_arm64_docker: [ubuntu_24.10, cws_docker]",kernel_matrix_testing_security_agent,skipped,,,,,2026-01-13T04:14:56.927Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263355
90342189,1345263354,"kmt_run_secagent_tests_arm64_docker: [ubuntu_24.04, cws_docker]",kernel_matrix_testing_security_agent,skipped,,,,,2026-01-13T04:14:56.915Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263354
90342189,1345263353,"kmt_run_secagent_tests_arm64_docker: [ubuntu_22.04, cws_docker]",kernel_matrix_testing_security_agent,skipped,,,,,2026-01-13T04:14:56.899Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263353
90342189,1345263352,"kmt_run_secagent_tests_arm64_ebpfless: [ubuntu_22.04, cws_el_ns]",kernel_matrix_testing_security_agent,skipped,,,,,2026-01-13T04:14:56.883Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263352
90342189,1345263351,"kmt_run_secagent_tests_arm64_ebpfless: [ubuntu_22.04, cws_el]",kernel_matrix_testing_security_agent,skipped,,,,,2026-01-13T04:14:56.868Z,,,https://gitlab.ddbuild.io/DataDog/datadog-agent/-/jobs/1345263351
