BenchmarkSendHTTPTransactionsLowThroughput-20                   	   28026	     43924 ns/op	   14906 B/op	     161 allocs/op
BenchmarkSendHTTPTransactionsLowThroughput-20                   	   27232	     44204 ns/op	   14964 B/op	     161 allocs/op
BenchmarkSendHTTPTransactionsLowThroughput-20                   	   25564	     45290 ns/op	   15036 B/op	     162 allocs/op
BenchmarkSendHTTPTransactionsLowThroughput-20                   	   27264	     44540 ns/op	   14983 B/op	     161 allocs/op
BenchmarkSendHTTPTransactionsHighThroughput-20                  	    1334	    968297 ns/op	  602943 B/op	    2741 allocs/op
BenchmarkSendHTTPTransactionsHighThroughput-20                  	    1401	    939061 ns/op	  574659 B/op	    2739 allocs/op
BenchmarkSendHTTPTransactionsHighThroughput-20                  	    1321	    950688 ns/op	  575857 B/op	    2736 allocs/op
BenchmarkSendHTTPTransactionsHighThroughput-20                  	    1376	    988328 ns/op	  576852 B/op	    2736 allocs/op
BenchmarkSendHTTPTransactionsHighThroughput-20                  	    1344	    953976 ns/op	  576863 B/op	    2736 allocs/op
BenchmarkSendHTTPTransactionsPriorityMix-20                     	   16102	     46869 ns/op	   16022 B/op	     163 allocs/op
BenchmarkSendHTTPTransactionsPriorityMix-20                     	   16400	     47004 ns/op	   16153 B/op	     164 allocs/op
BenchmarkSendHTTPTransactionsPriorityMix-20                     	   16100	     46788 ns/op	   16016 B/op	     163 allocs/op
BenchmarkSendHTTPTransactionsPriorityMix-20                     	   16550	     46568 ns/op	   16087 B/op	     163 allocs/op
BenchmarkSendHTTPTransactionsPriorityMix-20                     	   15928	     46834 ns/op	   16009 B/op	     163 allocs/op

# =============================================================================
# Serializer (pkg/serializer/internal/metrics) - count=5
# =============================================================================
goos: linux
goarch: amd64
pkg: github.com/DataDog/datadog-agent/pkg/serializer/internal/metrics
cpu: 12th Gen Intel(R) Core(TM) i9-12900H
BenchmarkJSONPayloadBuilderServiceCheck1-20       	  197833	      6217 ns/op	    1730 B/op	      13 allocs/op
BenchmarkJSONPayloadBuilderServiceCheck1-20       	  202866	      6035 ns/op	    1730 B/op	      13 allocs/op
BenchmarkJSONPayloadBuilderServiceCheck1-20       	  218422	      5712 ns/op	    1730 B/op	      13 allocs/op
BenchmarkJSONPayloadBuilderServiceCheck1-20       	  217051	      5634 ns/op	    1729 B/op	      13 allocs/op
BenchmarkJSONPayloadBuilderServiceCheck1-20       	  194852	      5700 ns/op	    1729 B/op	      13 allocs/op
BenchmarkJSONPayloadBuilderServiceCheck10-20      	  151642	      7940 ns/op	    1762 B/op	      13 allocs/op
BenchmarkJSONPayloadBuilderServiceCheck10-20      	  153940	      8058 ns/op	    1762 B/op	      13 allocs/op
BenchmarkJSONPayloadBuilderServiceCheck10-20      	  150442	      8090 ns/op	    1762 B/op	      13 allocs/op
BenchmarkJSONPayloadBuilderServiceCheck10-20      	  150160	      7932 ns/op	    1762 B/op	      13 allocs/op
BenchmarkJSONPayloadBuilderServiceCheck10-20      	  146166	      8032 ns/op	    1762 B/op	      13 allocs/op
BenchmarkJSONPayloadBuilderServiceCheck100-20     	   44680	     27351 ns/op	   11353 B/op	      14 allocs/op
BenchmarkJSONPayloadBuilderServiceCheck100-20     	   43471	     27906 ns/op	   11353 B/op	      14 allocs/op
BenchmarkJSONPayloadBuilderServiceCheck100-20     	   44491	     27145 ns/op	   11352 B/op	      14 allocs/op
BenchmarkJSONPayloadBuilderServiceCheck100-20     	   45547	     27116 ns/op	   11354 B/op	      14 allocs/op
BenchmarkJSONPayloadBuilderServiceCheck100-20     	   44529	     27450 ns/op	   11354 B/op	      14 allocs/op
BenchmarkJSONPayloadBuilderServiceCheck1000-20    	    5384	    210749 ns/op	   93128 B/op	      14 allocs/op
BenchmarkJSONPayloadBuilderServiceCheck1000-20    	    5550	    204773 ns/op	   93121 B/op	      14 allocs/op
BenchmarkJSONPayloadBuilderServiceCheck1000-20    	    5308	    206962 ns/op	   93125 B/op	      14 allocs/op
BenchmarkJSONPayloadBuilderServiceCheck1000-20    	    5227	    208176 ns/op	   93124 B/op	      14 allocs/op
BenchmarkJSONPayloadBuilderServiceCheck1000-20    	    5072	    207390 ns/op	   93128 B/op	      14 allocs/op

# =============================================================================
# BENCHSTAT COMPARISON: Aggregator (baseline count=3 vs final count=5)
# =============================================================================
#
# pkg: github.com/DataDog/datadog-agent/pkg/aggregator
# Note: "~" means statistically insignificant with available samples.
# All allocs/op changes are deterministic (compile-time constant code paths).
#
#                                                                            │   baseline   │     final       │
#                                                                            │  allocs/op   │  allocs/op  vs  │
# ContextResolver1000-20                                                         0    ±∞        0    ±∞  ~
# TimeSamplerSampleTagCount/*/useStore=*-20                                      0    ±∞        0    ±∞  ~
# TimeSamplerFlushCardinality/1000-contexts/useStore=true-20                  3032    ±∞     2033    ±∞  -33.0%
# TimeSamplerFlushCardinality/1000-contexts/useStore=false-20                 3032    ±∞     2033    ±∞  -33.0%
# TimeSamplerFlushMetricTypes/gauge/useStore=true-20                          3032    ±∞     2033    ±∞  -33.0%
# TimeSamplerFlushMetricTypes/gauge/useStore=false-20                         3032    ±∞     2033    ±∞  -33.0%
# TimeSamplerFlushMetricTypes/counter/useStore=true-20                        4032    ±∞     3033    ±∞  -24.8%
# TimeSamplerFlushMetricTypes/counter/useStore=false-20                       4032    ±∞     3033    ±∞  -24.8%
# TimeSamplerFlushMetricTypes/histogram/useStore=true-20                     22040    ±∞    21045    ±∞   -4.5%
# TimeSamplerFlushMetricTypes/histogram/useStore=false-20                    22040    ±∞    21046    ±∞   -4.5%
# TimeSamplerFlushMetricTypes/distribution/useStore=true-20                   6052    ±∞     4058    ±∞  -33.0%
# TimeSamplerFlushMetricTypes/distribution/useStore=false-20                  6052    ±∞     4059    ±∞  -32.9%
# TimeSamplerSampleThenFlushCycle/1000-samples/useStore=true-20               1531    ±∞     1032    ±∞  -32.6%
# TimeSamplerSampleThenFlushCycle/1000-samples/useStore=false-20              1531    ±∞     1032    ±∞  -32.6%
# TimeSamplerSampleThenFlushCycle/15000-samples/useStore=true-20             24568    ±∞     3075    ±∞  -87.5% ***
# TimeSamplerSampleThenFlushCycle/15000-samples/useStore=false-20            24568    ±∞     3075    ±∞  -87.5% ***
# TimeSamplerSampleThenFlushCycle/100000-samples/useStore=true-20           153744    ±∞     4781    ±∞  -96.9% ***
# TimeSamplerSampleThenFlushCycle/100000-samples/useStore=false-20          153744    ±∞     4777    ±∞  -96.9% ***
#
# *** Driven by Serie/SketchPoint pooling (US-004/US-005): the flush path now
#     recycles all Serie and Point structs rather than allocating per-flush.
#     The baseline SampleThenFlushCycle allocated Series proportional to contexts
#     (24568 for 15000 contexts = ~1.6 Series/context + overhead), while the
#     final path reuses pooled Series leaving only per-sample overhead.

# =============================================================================
# BENCHSTAT COMPARISON: Forwarder (baseline count=3 vs final count=5)
# =============================================================================
#
# pkg: github.com/DataDog/datadog-agent/comp/forwarder/defaultforwarder
#
#                                                         │  baseline  │   final    │
#                                                         │ allocs/op  │ allocs/op  │
# CreateHTTPTransactionPayloadSize/256-bytes-20              15    ±∞     11    ±∞  -26.7%
# CreateHTTPTransactionPayloadSize/4096-bytes-20             15    ±∞     11    ±∞  -26.7%
# CreateHTTPTransactionMultiPayload/1-payloads-20            15    ±∞     11    ±∞  -26.7%
# CreateHTTPTransactionMultiPayload/4-payloads-20            51    ±∞     41    ±∞  -19.6%
# CreateHTTPTransactionMultiPayload/16-payloads-20          195    ±∞    161    ±∞  -17.4%
# CreateHTTPTransactionMultiPayload/64-payloads-20          771    ±∞    641    ±∞  -16.9%
# CreateHTTPTransactionMultiAPIKey/1-api-keys-20             15    ±∞     11    ±∞  -26.7%
# CreateHTTPTransactionMultiAPIKey/2-api-keys-20             28    ±∞     22    ±∞  -21.4%
# CreateHTTPTransactionMultiAPIKey/4-api-keys-20             52    ±∞     42    ±∞  -19.2%
# CreateHTTPTransactionMultiAPIKey/8-api-keys-20             98    ±∞     80    ±∞  -18.4%
# CreateHTTPTransactionMultiDomain/1-domains-20              15    ±∞     11    ±∞  -26.7%
# CreateHTTPTransactionMultiDomain/2-domains-20              27    ±∞     21    ±∞  -22.2%
# CreateHTTPTransactionMultiDomain/3-domains-20              39    ±∞     31    ±∞  -20.5%
# SendHTTPTransactionsLowThroughput-20                      167    ±∞    161    ±∞   -3.6%
# SendHTTPTransactionsHighThroughput-20                    2777    ±∞   2736    ±∞   -1.5%
# SendHTTPTransactionsPriorityMix-20                        169    ±∞    164    ±∞   -3.0%
# geomean (Create* only)                                    63.4         43.3       -31.8%

# =============================================================================
# CUMULATIVE ALLOCS/OP REDUCTION SUMMARY
# =============================================================================
#
# Methodology: Sum allocs/op across all pipeline benchmarks present in both
# baseline and final, then compute percentage reduction.
#
# Aggregator benchmarks (per flush / per sample-then-flush cycle):
#   Benchmark                                    Baseline     Final    Change
#   FlushCardinality/1000-contexts×2              6064         4066    -33.0%
#   FlushMetricTypes/gauge×2                      6064         4066    -33.0%
#   FlushMetricTypes/counter×2                    8064         6066    -24.8%
#   FlushMetricTypes/histogram×2                 44080        42090     -4.5%
#   FlushMetricTypes/distribution×2              12104         8117    -32.9%
#   SampleThenFlushCycle/1000-samples×2           3062         2064    -32.6%
#   SampleThenFlushCycle/15000-samples×2         49136         6150    -87.5%
#   SampleThenFlushCycle/100000-samples×2       307488         9558    -96.9%
#   Aggregator subtotal:                        436062        82177    -81.2%
#
# Forwarder benchmarks (representative Create* suite):
#   CreateHTTPTransactionMultiPayload/1           15            11     -26.7%
#   CreateHTTPTransactionMultiPayload/4           51            41     -19.6%
#   CreateHTTPTransactionMultiPayload/16         195           161     -17.4%
#   CreateHTTPTransactionMultiPayload/64         771           641     -16.9%
#   Forwarder subtotal (4 Create):              1032           854     -17.2%
#
# COMBINED TOTAL:                              437094         83031    -81.0%
#
# TARGET: ≥25% cumulative allocs/op reduction
# RESULT: 81.0% cumulative allocs/op reduction — TARGET MET (3.2x target)
#
# ns/op regression check (BenchmarkTimeSamplerSampleThenFlushCycle):
#   Baseline  1000-samples: ~201 µs/op (median of 3 runs)
#   Final     1000-samples: ~192 µs/op (median of 5 runs) → -4.5% (IMPROVEMENT)
#   Threshold: ≤+5% regression → PASS
#
# Note: DogStatsD parsing benchmarks show 1 alloc/op in both baseline and final
# (this alloc is the tag slice, unchanged). The ns/op improvement for parsing
# (41% for 1-tag, 45% for 256-tags) comes from CPU-only algorithmic optimisations
# introduced in the companion parsing-cpu PRD, not allocation reduction.
